catalogNumber,split,is_negative,num_instances,image_path,label_path
293240,train,False,25,data\yolo_dataset\images\train\293240.jpg,data\yolo_dataset\labels\train\293240.txt
269035,train,False,36,data\yolo_dataset\images\train\269035.jpg,data\yolo_dataset\labels\train\269035.txt
UCA003568,train,False,18,data\yolo_dataset\images\train\UCA003568.jpg,data\yolo_dataset\labels\train\UCA003568.txt
UCA003559,train,False,3,data\yolo_dataset\images\train\UCA003559.jpg,data\yolo_dataset\labels\train\UCA003559.txt
UCA003562,train,False,3,data\yolo_dataset\images\train\UCA003562.jpg,data\yolo_dataset\labels\train\UCA003562.txt
UCA003556,train,False,9,data\yolo_dataset\images\train\UCA003556.jpg,data\yolo_dataset\labels\train\UCA003556.txt
UCA003602,train,False,3,data\yolo_dataset\images\train\UCA003602.jpg,data\yolo_dataset\labels\train\UCA003602.txt
UCA003575,train,False,10,data\yolo_dataset\images\train\UCA003575.jpg,data\yolo_dataset\labels\train\UCA003575.txt
UCA003576,train,False,3,data\yolo_dataset\images\train\UCA003576.jpg,data\yolo_dataset\labels\train\UCA003576.txt
UCA003561,train,False,3,data\yolo_dataset\images\train\UCA003561.jpg,data\yolo_dataset\labels\train\UCA003561.txt
UCA003558,train,False,3,data\yolo_dataset\images\train\UCA003558.jpg,data\yolo_dataset\labels\train\UCA003558.txt
UCA003600,train,False,35,data\yolo_dataset\images\train\UCA003600.jpg,data\yolo_dataset\labels\train\UCA003600.txt
UCA003570,train,False,5,data\yolo_dataset\images\train\UCA003570.jpg,data\yolo_dataset\labels\train\UCA003570.txt
UCA003604,train,False,3,data\yolo_dataset\images\train\UCA003604.jpg,data\yolo_dataset\labels\train\UCA003604.txt
UCA003574,train,False,2,data\yolo_dataset\images\train\UCA003574.jpg,data\yolo_dataset\labels\train\UCA003574.txt
UCA016978,train,False,4,data\yolo_dataset\images\train\UCA016978.jpg,data\yolo_dataset\labels\train\UCA016978.txt
UCA003572,train,False,3,data\yolo_dataset\images\train\UCA003572.jpg,data\yolo_dataset\labels\train\UCA003572.txt
UCA003566,train,False,8,data\yolo_dataset\images\train\UCA003566.jpg,data\yolo_dataset\labels\train\UCA003566.txt
UCA003557,train,False,6,data\yolo_dataset\images\train\UCA003557.jpg,data\yolo_dataset\labels\train\UCA003557.txt
UCA003564,train,False,3,data\yolo_dataset\images\train\UCA003564.jpg,data\yolo_dataset\labels\train\UCA003564.txt
UCA003601,train,False,6,data\yolo_dataset\images\train\UCA003601.jpg,data\yolo_dataset\labels\train\UCA003601.txt
UCA003571,train,False,2,data\yolo_dataset\images\train\UCA003571.jpg,data\yolo_dataset\labels\train\UCA003571.txt
NO0022739,train,False,23,data\yolo_dataset\images\train\NO0022739.jpg,data\yolo_dataset\labels\train\NO0022739.txt
NO0022740,train,False,25,data\yolo_dataset\images\train\NO0022740.jpg,data\yolo_dataset\labels\train\NO0022740.txt
NO0022944,train,False,24,data\yolo_dataset\images\train\NO0022944.jpg,data\yolo_dataset\labels\train\NO0022944.txt
NO0022948,train,False,22,data\yolo_dataset\images\train\NO0022948.jpg,data\yolo_dataset\labels\train\NO0022948.txt
NO0022815,train,False,47,data\yolo_dataset\images\train\NO0022815.jpg,data\yolo_dataset\labels\train\NO0022815.txt
NO0022727,train,False,28,data\yolo_dataset\images\train\NO0022727.jpg,data\yolo_dataset\labels\train\NO0022727.txt
NO0022949,train,False,36,data\yolo_dataset\images\train\NO0022949.jpg,data\yolo_dataset\labels\train\NO0022949.txt
NO0022738,train,False,18,data\yolo_dataset\images\train\NO0022738.jpg,data\yolo_dataset\labels\train\NO0022738.txt
NO0022736,train,False,21,data\yolo_dataset\images\train\NO0022736.jpg,data\yolo_dataset\labels\train\NO0022736.txt
NO0022946,train,False,30,data\yolo_dataset\images\train\NO0022946.jpg,data\yolo_dataset\labels\train\NO0022946.txt
NO0022741,train,False,30,data\yolo_dataset\images\train\NO0022741.jpg,data\yolo_dataset\labels\train\NO0022741.txt
NO0022947,train,False,25,data\yolo_dataset\images\train\NO0022947.jpg,data\yolo_dataset\labels\train\NO0022947.txt
2424,train,False,14,data\yolo_dataset\images\train\2424.jpg,data\yolo_dataset\labels\train\2424.txt
USCH0013214,train,False,2,data\yolo_dataset\images\train\USCH0013214.jpg,data\yolo_dataset\labels\train\USCH0013214.txt
USCH0013213,train,False,2,data\yolo_dataset\images\train\USCH0013213.jpg,data\yolo_dataset\labels\train\USCH0013213.txt
USCH0013204,train,False,7,data\yolo_dataset\images\train\USCH0013204.jpg,data\yolo_dataset\labels\train\USCH0013204.txt
USCH0013212,train,False,2,data\yolo_dataset\images\train\USCH0013212.jpg,data\yolo_dataset\labels\train\USCH0013212.txt
USCH0013161,train,False,2,data\yolo_dataset\images\train\USCH0013161.jpg,data\yolo_dataset\labels\train\USCH0013161.txt
USCH0013159,train,False,2,data\yolo_dataset\images\train\USCH0013159.jpg,data\yolo_dataset\labels\train\USCH0013159.txt
1045,train,False,11,data\yolo_dataset\images\train\1045.jpg,data\yolo_dataset\labels\train\1045.txt
BRIT290398,train,False,2,data\yolo_dataset\images\train\BRIT290398.jpg,data\yolo_dataset\labels\train\BRIT290398.txt
BRIT00257,train,False,2,data\yolo_dataset\images\train\BRIT00257.jpg,data\yolo_dataset\labels\train\BRIT00257.txt
NLU0083657,train,False,18,data\yolo_dataset\images\train\NLU0083657.jpg,data\yolo_dataset\labels\train\NLU0083657.txt
BRIT290395,train,False,22,data\yolo_dataset\images\train\BRIT290395.jpg,data\yolo_dataset\labels\train\BRIT290395.txt
BRIT00254,train,False,2,data\yolo_dataset\images\train\BRIT00254.jpg,data\yolo_dataset\labels\train\BRIT00254.txt
BRIT00251,train,False,2,data\yolo_dataset\images\train\BRIT00251.jpg,data\yolo_dataset\labels\train\BRIT00251.txt
BRIT00267,train,False,2,data\yolo_dataset\images\train\BRIT00267.jpg,data\yolo_dataset\labels\train\BRIT00267.txt
BRIT331659,train,False,17,data\yolo_dataset\images\train\BRIT331659.jpg,data\yolo_dataset\labels\train\BRIT331659.txt
BRIT559544,train,False,19,data\yolo_dataset\images\train\BRIT559544.jpg,data\yolo_dataset\labels\train\BRIT559544.txt
BRIT00247,train,False,24,data\yolo_dataset\images\train\BRIT00247.jpg,data\yolo_dataset\labels\train\BRIT00247.txt
BRIT00253,train,False,2,data\yolo_dataset\images\train\BRIT00253.jpg,data\yolo_dataset\labels\train\BRIT00253.txt
BRIT00250,train,False,15,data\yolo_dataset\images\train\BRIT00250.jpg,data\yolo_dataset\labels\train\BRIT00250.txt
NLU0083658,train,False,30,data\yolo_dataset\images\train\NLU0083658.jpg,data\yolo_dataset\labels\train\NLU0083658.txt
BRIT00265,train,False,2,data\yolo_dataset\images\train\BRIT00265.jpg,data\yolo_dataset\labels\train\BRIT00265.txt
BRIT00264,train,False,2,data\yolo_dataset\images\train\BRIT00264.jpg,data\yolo_dataset\labels\train\BRIT00264.txt
BRIT00256,train,False,2,data\yolo_dataset\images\train\BRIT00256.jpg,data\yolo_dataset\labels\train\BRIT00256.txt
BRIT00248,train,False,2,data\yolo_dataset\images\train\BRIT00248.jpg,data\yolo_dataset\labels\train\BRIT00248.txt
BRIT00258,train,False,15,data\yolo_dataset\images\train\BRIT00258.jpg,data\yolo_dataset\labels\train\BRIT00258.txt
BRIT00252,train,False,23,data\yolo_dataset\images\train\BRIT00252.jpg,data\yolo_dataset\labels\train\BRIT00252.txt
NLU0061153,train,False,25,data\yolo_dataset\images\train\NLU0061153.jpg,data\yolo_dataset\labels\train\NLU0061153.txt
BRIT00260,train,False,15,data\yolo_dataset\images\train\BRIT00260.jpg,data\yolo_dataset\labels\train\BRIT00260.txt
BRIT00246,train,False,31,data\yolo_dataset\images\train\BRIT00246.jpg,data\yolo_dataset\labels\train\BRIT00246.txt
BRIT00263,train,False,2,data\yolo_dataset\images\train\BRIT00263.jpg,data\yolo_dataset\labels\train\BRIT00263.txt
BAYLU034197,train,False,2,data\yolo_dataset\images\train\BAYLU034197.jpg,data\yolo_dataset\labels\train\BAYLU034197.txt
BAYLU034196,train,False,2,data\yolo_dataset\images\train\BAYLU034196.jpg,data\yolo_dataset\labels\train\BAYLU034196.txt
BAYLU034247,train,False,1,data\yolo_dataset\images\train\BAYLU034247.jpg,data\yolo_dataset\labels\train\BAYLU034247.txt
BAYLU034249,train,False,1,data\yolo_dataset\images\train\BAYLU034249.jpg,data\yolo_dataset\labels\train\BAYLU034249.txt
305300,train,False,2,data\yolo_dataset\images\train\305300.jpg,data\yolo_dataset\labels\train\305300.txt
LSU00066451,train,False,21,data\yolo_dataset\images\train\LSU00066451.jpg,data\yolo_dataset\labels\train\LSU00066451.txt
LSU00017681,train,False,13,data\yolo_dataset\images\train\LSU00017681.jpg,data\yolo_dataset\labels\train\LSU00017681.txt
LSU00066450,train,False,14,data\yolo_dataset\images\train\LSU00066450.jpg,data\yolo_dataset\labels\train\LSU00066450.txt
LSU00017686,train,False,28,data\yolo_dataset\images\train\LSU00017686.jpg,data\yolo_dataset\labels\train\LSU00017686.txt
LSU00017688,train,False,21,data\yolo_dataset\images\train\LSU00017688.jpg,data\yolo_dataset\labels\train\LSU00017688.txt
LSU00017690,train,False,16,data\yolo_dataset\images\train\LSU00017690.jpg,data\yolo_dataset\labels\train\LSU00017690.txt
NLU0061183,train,False,21,data\yolo_dataset\images\train\NLU0061183.jpg,data\yolo_dataset\labels\train\NLU0061183.txt
LSU00017685,train,False,24,data\yolo_dataset\images\train\LSU00017685.jpg,data\yolo_dataset\labels\train\LSU00017685.txt
NLU0060529,train,False,31,data\yolo_dataset\images\train\NLU0060529.jpg,data\yolo_dataset\labels\train\NLU0060529.txt
NLU0061168,train,False,26,data\yolo_dataset\images\train\NLU0061168.jpg,data\yolo_dataset\labels\train\NLU0061168.txt
LSU00017605,train,False,19,data\yolo_dataset\images\train\LSU00017605.jpg,data\yolo_dataset\labels\train\LSU00017605.txt
LSU00017684,train,False,18,data\yolo_dataset\images\train\LSU00017684.jpg,data\yolo_dataset\labels\train\LSU00017684.txt
LSU00027909,train,False,20,data\yolo_dataset\images\train\LSU00027909.jpg,data\yolo_dataset\labels\train\LSU00027909.txt
NLU0061173,train,False,15,data\yolo_dataset\images\train\NLU0061173.jpg,data\yolo_dataset\labels\train\NLU0061173.txt
LSU00017692,train,False,13,data\yolo_dataset\images\train\LSU00017692.jpg,data\yolo_dataset\labels\train\LSU00017692.txt
LSU00017682,train,False,21,data\yolo_dataset\images\train\LSU00017682.jpg,data\yolo_dataset\labels\train\LSU00017682.txt
LSU00017699,train,False,17,data\yolo_dataset\images\train\LSU00017699.jpg,data\yolo_dataset\labels\train\LSU00017699.txt
NLU0061169,train,False,25,data\yolo_dataset\images\train\NLU0061169.jpg,data\yolo_dataset\labels\train\NLU0061169.txt
NLU0061150,train,False,32,data\yolo_dataset\images\train\NLU0061150.jpg,data\yolo_dataset\labels\train\NLU0061150.txt
NLU0061229,train,False,28,data\yolo_dataset\images\train\NLU0061229.jpg,data\yolo_dataset\labels\train\NLU0061229.txt
NLU0060527,train,False,24,data\yolo_dataset\images\train\NLU0060527.jpg,data\yolo_dataset\labels\train\NLU0060527.txt
LSU00017698,train,False,13,data\yolo_dataset\images\train\LSU00017698.jpg,data\yolo_dataset\labels\train\LSU00017698.txt
LSU00027962,train,False,19,data\yolo_dataset\images\train\LSU00027962.jpg,data\yolo_dataset\labels\train\LSU00027962.txt
LSU00017687,train,False,19,data\yolo_dataset\images\train\LSU00017687.jpg,data\yolo_dataset\labels\train\LSU00017687.txt
LSU00017683,train,False,15,data\yolo_dataset\images\train\LSU00017683.jpg,data\yolo_dataset\labels\train\LSU00017683.txt
LSU00017697,train,False,15,data\yolo_dataset\images\train\LSU00017697.jpg,data\yolo_dataset\labels\train\LSU00017697.txt
LSU00017694,train,False,15,data\yolo_dataset\images\train\LSU00017694.jpg,data\yolo_dataset\labels\train\LSU00017694.txt
NLU0061154,train,False,13,data\yolo_dataset\images\train\NLU0061154.jpg,data\yolo_dataset\labels\train\NLU0061154.txt
NLU0061247,train,False,22,data\yolo_dataset\images\train\NLU0061247.jpg,data\yolo_dataset\labels\train\NLU0061247.txt
NLU0061170,train,False,21,data\yolo_dataset\images\train\NLU0061170.jpg,data\yolo_dataset\labels\train\NLU0061170.txt
LSU00017695,train,False,19,data\yolo_dataset\images\train\LSU00017695.jpg,data\yolo_dataset\labels\train\LSU00017695.txt
NLU0061138,train,False,21,data\yolo_dataset\images\train\NLU0061138.jpg,data\yolo_dataset\labels\train\NLU0061138.txt
LSU00017701,train,False,24,data\yolo_dataset\images\train\LSU00017701.jpg,data\yolo_dataset\labels\train\LSU00017701.txt
NLU0061249,train,False,19,data\yolo_dataset\images\train\NLU0061249.jpg,data\yolo_dataset\labels\train\NLU0061249.txt
NLU0061246,train,False,14,data\yolo_dataset\images\train\NLU0061246.jpg,data\yolo_dataset\labels\train\NLU0061246.txt
NLU0061175,train,False,16,data\yolo_dataset\images\train\NLU0061175.jpg,data\yolo_dataset\labels\train\NLU0061175.txt
LSU00017700,train,False,13,data\yolo_dataset\images\train\LSU00017700.jpg,data\yolo_dataset\labels\train\LSU00017700.txt
NLU0061158,train,False,28,data\yolo_dataset\images\train\NLU0061158.jpg,data\yolo_dataset\labels\train\NLU0061158.txt
103588755,train,False,27,data\yolo_dataset\images\train\103588755.jpg,data\yolo_dataset\labels\train\103588755.txt
15205,train,False,14,data\yolo_dataset\images\train\15205.jpg,data\yolo_dataset\labels\train\15205.txt
93751,train,False,24,data\yolo_dataset\images\train\93751.jpg,data\yolo_dataset\labels\train\93751.txt
9719,train,False,20,data\yolo_dataset\images\train\9719.jpg,data\yolo_dataset\labels\train\9719.txt
37843,train,False,20,data\yolo_dataset\images\train\37843.jpg,data\yolo_dataset\labels\train\37843.txt
43359,train,False,12,data\yolo_dataset\images\train\43359.jpg,data\yolo_dataset\labels\train\43359.txt
132430,train,False,23,data\yolo_dataset\images\train\132430.jpg,data\yolo_dataset\labels\train\132430.txt
103941,train,False,36,data\yolo_dataset\images\train\103941.jpg,data\yolo_dataset\labels\train\103941.txt
218491,train,False,19,data\yolo_dataset\images\train\218491.jpg,data\yolo_dataset\labels\train\218491.txt
219124,train,False,14,data\yolo_dataset\images\train\219124.jpg,data\yolo_dataset\labels\train\219124.txt
208430,train,False,25,data\yolo_dataset\images\train\208430.jpg,data\yolo_dataset\labels\train\208430.txt
36045,train,False,24,data\yolo_dataset\images\train\36045.jpg,data\yolo_dataset\labels\train\36045.txt
128841,train,False,20,data\yolo_dataset\images\train\128841.jpg,data\yolo_dataset\labels\train\128841.txt
218492,train,False,29,data\yolo_dataset\images\train\218492.jpg,data\yolo_dataset\labels\train\218492.txt
23003,train,False,22,data\yolo_dataset\images\train\23003.jpg,data\yolo_dataset\labels\train\23003.txt
GMUF-0033520,train,False,9,data\yolo_dataset\images\train\GMUF-0033520.jpg,data\yolo_dataset\labels\train\GMUF-0033520.txt
GMUF-0033619,train,False,8,data\yolo_dataset\images\train\GMUF-0033619.jpg,data\yolo_dataset\labels\train\GMUF-0033619.txt
GMUF-0033607,train,False,18,data\yolo_dataset\images\train\GMUF-0033607.jpg,data\yolo_dataset\labels\train\GMUF-0033607.txt
GMUF-0033599,train,False,3,data\yolo_dataset\images\train\GMUF-0033599.jpg,data\yolo_dataset\labels\train\GMUF-0033599.txt
GMUF-0033602,train,False,18,data\yolo_dataset\images\train\GMUF-0033602.jpg,data\yolo_dataset\labels\train\GMUF-0033602.txt
GMUF-0033523,train,False,6,data\yolo_dataset\images\train\GMUF-0033523.jpg,data\yolo_dataset\labels\train\GMUF-0033523.txt
GMUF-0033606,train,False,14,data\yolo_dataset\images\train\GMUF-0033606.jpg,data\yolo_dataset\labels\train\GMUF-0033606.txt
GMUF-0033600,train,False,6,data\yolo_dataset\images\train\GMUF-0033600.jpg,data\yolo_dataset\labels\train\GMUF-0033600.txt
GMUF-0033605,train,False,22,data\yolo_dataset\images\train\GMUF-0033605.jpg,data\yolo_dataset\labels\train\GMUF-0033605.txt
GMUF-0033521,train,False,6,data\yolo_dataset\images\train\GMUF-0033521.jpg,data\yolo_dataset\labels\train\GMUF-0033521.txt
GMUF-0046861,train,False,27,data\yolo_dataset\images\train\GMUF-0046861.jpg,data\yolo_dataset\labels\train\GMUF-0046861.txt
GMUF-0033503,train,False,13,data\yolo_dataset\images\train\GMUF-0033503.jpg,data\yolo_dataset\labels\train\GMUF-0033503.txt
GMUF-0033519,train,False,9,data\yolo_dataset\images\train\GMUF-0033519.jpg,data\yolo_dataset\labels\train\GMUF-0033519.txt
GMUF-0033513,train,False,9,data\yolo_dataset\images\train\GMUF-0033513.jpg,data\yolo_dataset\labels\train\GMUF-0033513.txt
GMUF-0033533,train,False,6,data\yolo_dataset\images\train\GMUF-0033533.jpg,data\yolo_dataset\labels\train\GMUF-0033533.txt
GMUF-0050347,train,False,11,data\yolo_dataset\images\train\GMUF-0050347.jpg,data\yolo_dataset\labels\train\GMUF-0050347.txt
GMUF-0033618,train,False,8,data\yolo_dataset\images\train\GMUF-0033618.jpg,data\yolo_dataset\labels\train\GMUF-0033618.txt
GMUF-0033491,train,False,19,data\yolo_dataset\images\train\GMUF-0033491.jpg,data\yolo_dataset\labels\train\GMUF-0033491.txt
VPI-V-0016680,train,False,33,data\yolo_dataset\images\train\VPI-V-0016680.jpg,data\yolo_dataset\labels\train\VPI-V-0016680.txt
VPI-V-0012864,train,False,17,data\yolo_dataset\images\train\VPI-V-0012864.jpg,data\yolo_dataset\labels\train\VPI-V-0012864.txt
VPI-V-0012743,train,False,22,data\yolo_dataset\images\train\VPI-V-0012743.jpg,data\yolo_dataset\labels\train\VPI-V-0012743.txt
VPI-V-0016670,train,False,27,data\yolo_dataset\images\train\VPI-V-0016670.jpg,data\yolo_dataset\labels\train\VPI-V-0016670.txt
VPI-V-0016675,train,False,20,data\yolo_dataset\images\train\VPI-V-0016675.jpg,data\yolo_dataset\labels\train\VPI-V-0016675.txt
VPI-V-0016676,train,False,34,data\yolo_dataset\images\train\VPI-V-0016676.jpg,data\yolo_dataset\labels\train\VPI-V-0016676.txt
VPI-V-0012855,train,False,29,data\yolo_dataset\images\train\VPI-V-0012855.jpg,data\yolo_dataset\labels\train\VPI-V-0012855.txt
VPI-V-0012747,train,False,25,data\yolo_dataset\images\train\VPI-V-0012747.jpg,data\yolo_dataset\labels\train\VPI-V-0012747.txt
VPI-V-0016678,train,False,21,data\yolo_dataset\images\train\VPI-V-0016678.jpg,data\yolo_dataset\labels\train\VPI-V-0016678.txt
VPI-V-0016672,train,False,20,data\yolo_dataset\images\train\VPI-V-0016672.jpg,data\yolo_dataset\labels\train\VPI-V-0016672.txt
VPI-V-0012728,train,False,40,data\yolo_dataset\images\train\VPI-V-0012728.jpg,data\yolo_dataset\labels\train\VPI-V-0012728.txt
VPI-V-0016664,train,False,26,data\yolo_dataset\images\train\VPI-V-0016664.jpg,data\yolo_dataset\labels\train\VPI-V-0016664.txt
VPI-V-0012861,train,False,17,data\yolo_dataset\images\train\VPI-V-0012861.jpg,data\yolo_dataset\labels\train\VPI-V-0012861.txt
VPI-V-0016677,train,False,18,data\yolo_dataset\images\train\VPI-V-0016677.jpg,data\yolo_dataset\labels\train\VPI-V-0016677.txt
VPI-V-0012857,train,False,24,data\yolo_dataset\images\train\VPI-V-0012857.jpg,data\yolo_dataset\labels\train\VPI-V-0012857.txt
